Срок размещения объявления (дней),Модель машины,Год выпуска,"Пробег, км","Цена машины, ₽",Тип машины,Привод,Тип бензина,Ссылка
1,BMW X6 3.0 AT,2020,56667,8150777,внедорожник,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x6_3.0_at_2020_56_667_km_3722919475
0,BMW X6 4.4 AT,2020,61449,8495000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x6_4.4_at_2020_61_449_km_3952283033
1,BMW X3 2.0 AT,2020,94000,3721000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2020_94_000_km_4051167159
0,BMW 5 серия 2.0 AT,2022,18000,5795000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2022_18_000_km_3785215236
5,BMW 5 серия 2.0 AT,2015,128515,1749000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2015_128_515_km_4051062311
2,BMW X3 2.0 AT,2012,141492,1699000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2012_141_492_km_3960231376
0,BMW 7 серия 3.0 AT,2019,59739,8500000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2019_59_739_km_3895882584
4,BMW 1 серия 2.0 AT,2019,87000,2650000,хетчбэк,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_2.0_at_2019_87_000_km_3900229220
1,BMW 5 серия 2.0 AT,2013,104000,1695000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2013_104_000_km_4055833794
0,BMW 7 серия 3.0 AT,2020,46185,6300000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2020_46_185_km_3824941849
4,BMW X5 3.0 AT,2019,95000,6900000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_95_000_km_3908461157
5,BMW 5 серия 3.0 AT,2015,98643,2049000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2015_98_643_km_4273764304
1,BMW Z4 2.0 AT,2015,102000,2650000,кабриолет,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_z4_2.0_at_2015_102_000_km_3941401617
2,BMW X6 3.0 AT,2020,44000,9975000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2020_44_000_km_3721439679
5,BMW 1 серия 1.6 AT,2011,155000,995000,хетчбэк,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.6_at_2011_155_000_km_3918342978
5,BMW 2 серия Gran Coupe 2.0 AT,2020,68100,2920000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_2_seriya_gran_coupe_2.0_at_2020_68_100_km_3781881981
0,BMW 1 серия 1.5 AMT,2018,64301,1999000,седан,передний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.5_amt_2018_64_301_km_3900172332
0,BMW 5 серия 2.0 AT,2012,183144,1868000,седан,задний,бензин,https://www.avito.ru/krasnodar/avtomobili/bmw_5_seriya_2.0_at_2012_183_144_km_3920315620
1,BMW X3 2.0 AT,2012,149300,1695000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2012_149_300_km_3875423353
1,BMW X3 2.0 AT,2018,151000,3095000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2018_151_000_km_3571708743
0,BMW X5 3.0 AT,2024,100,14400000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2024_100_km_3820849407
1,BMW 5 серия 2.0 AT,2023,50,11400000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2023_50_km_3671468547
0,BMW 3 серия 2.0 AT,2014,128381,2169000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2014_128_381_km_3895323439
0,BMW X4 2.0 AT,2015,102600,2647000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_2.0_at_2015_102_600_km_4081989391
0,BMW 7 серия 3.0 AT,2019,42500,7065000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2019_42_500_km_3755015782
0,BMW 3 серия 2.0 AT,2016,130701,2400000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2016_130_701_km_3923963601
1,BMW X6 3.0 AT,2020,56667,8150777,внедорожник,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x6_3.0_at_2020_56_667_km_3722919475
2,BMW 5 серия 2.0 AT,2014,129563,1649000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2014_129_563_km_4137654297
2,BMW X6 3.0 AT,2010,271109,1700000,внедорожник,полный,дизель,https://www.avito.ru/kazan/avtomobili/bmw_x6_3.0_at_2010_271_109_km_4023811050
1,BMW X1 2.0 AT,2012,160000,1199000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2012_160_000_km_3846813471
0,BMW iX AT,2023,970,8890000,внедорожник,полный,электро,https://www.avito.ru/moskva/avtomobili/bmw_ix_at_2023_970_km_3443746520
4,BMW X4 M 3.0 AT,2020,12000,7095000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x4_m_3.0_at_2020_12_000_km_3092599761
0,BMW M2 3.0 AMT,2019,58000,5890000,купе,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m2_3.0_amt_2019_58_000_km_3688631468
0,BMW 7 серия 4.4 AT,2022,4300,21890000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_4.4_at_2022_4_300_km_3740855078
0,BMW 3 серия 2.0 AT,2019,95150,3190000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_95_150_km_4026915101
3,BMW X7 3.0 AT,2021,77500,9490000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2021_77_500_km_4137739971
0,BMW 3 серия 2.0 AT,2019,134100,3450000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_134_100_km_3573631896
0,BMW X4 3.0 AT,2019,68748,5349000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_3.0_at_2019_68_748_km_2715627192
2,BMW 4 серия 2.0 AT,2021,85000,4700000,купе,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2021_85_000_km_4242477672
1,BMW X5 3.0 AT,2021,20950,8890000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2021_20_950_km_3822435224
4,BMW X1 1.5 AMT,2018,66500,1870000,внедорожник,передний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_1.5_amt_2018_66_500_km_4354051377
0,BMW X7 3.0 AT,2021,65800,10250000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2021_65_800_km_3821019838
5,BMW 5 серия 2.5 MT,1993,572486,385000,универсал,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.5_mt_1993_572_486_km_3987755619
0,BMW X1 2.0 AT,2021,33881,3358000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2021_33_881_km_3639248635
0,BMW X6 3.0 AT,2022,24491,10800000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2022_24_491_km_3838313936
0,BMW M3 3.0 AT,2023,43,16290000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m3_3.0_at_2023_43_km_3732682234
2,BMW 1 серия 1.6 AT,2012,188937,1229000,хетчбэк,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_1_seriya_1.6_at_2012_188_937_km_4003916784
1,BMW 6 серия GT 3.0 AT,2019,49900,4599999,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_6_seriya_gt_3.0_at_2019_49_900_km_3657189968
0,BMW 3 серия 2.0 AT,2021,84000,4500000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2021_84_000_km_3821600581
0,BMW 4 серия 2.0 AT,2013,56842,3147000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2013_56_842_km_3943494343
2,BMW X6 3.0 AT,2010,240172,2050000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2010_240_172_km_3746791179
0,BMW 3 серия 2.0 AT,2014,128381,2169000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2014_128_381_km_3895323439
0,BMW X4 2.0 AT,2015,102600,2647000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_2.0_at_2015_102_600_km_4081989391
0,BMW 7 серия 3.0 AT,2019,42500,7065000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_3.0_at_2019_42_500_km_3755015782
0,BMW 3 серия 2.0 AT,2016,130701,2400000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2016_130_701_km_3923963601
1,BMW X6 3.0 AT,2020,56667,8150777,внедорожник,полный,дизель,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_x6_3.0_at_2020_56_667_km_3722919475
2,BMW 5 серия 2.0 AT,2014,129563,1649000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2014_129_563_km_4137654297
2,BMW X6 3.0 AT,2010,271109,1700000,внедорожник,полный,дизель,https://www.avito.ru/kazan/avtomobili/bmw_x6_3.0_at_2010_271_109_km_4023811050
1,BMW X1 2.0 AT,2012,160000,1199000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2012_160_000_km_3846813471
0,BMW iX AT,2023,970,8890000,внедорожник,полный,электро,https://www.avito.ru/moskva/avtomobili/bmw_ix_at_2023_970_km_3443746520
4,BMW X4 M 3.0 AT,2020,12000,7095000,внедорожник,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x4_m_3.0_at_2020_12_000_km_3092599761
0,BMW M2 3.0 AMT,2019,58000,5890000,купе,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m2_3.0_amt_2019_58_000_km_3688631468
0,BMW 7 серия 4.4 AT,2022,4300,21890000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_4.4_at_2022_4_300_km_3740855078
0,BMW 3 серия 2.0 AT,2019,95150,3190000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_95_150_km_4026915101
3,BMW X7 3.0 AT,2021,77500,9490000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2021_77_500_km_4137739971
0,BMW 3 серия 2.0 AT,2019,134100,3450000,седан,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2019_134_100_km_3573631896
0,BMW X4 3.0 AT,2019,68748,5349000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_3.0_at_2019_68_748_km_2715627192
2,BMW 4 серия 2.0 AT,2021,85000,4700000,купе,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2021_85_000_km_4242477672
1,BMW X5 3.0 AT,2021,20950,8890000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2021_20_950_km_3822435224
4,BMW X1 1.5 AMT,2018,66500,1870000,внедорожник,передний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_x1_1.5_amt_2018_66_500_km_4354051377
0,BMW X7 3.0 AT,2021,65800,10250000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2021_65_800_km_3821019838
5,BMW 5 серия 2.5 MT,1993,572486,385000,универсал,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.5_mt_1993_572_486_km_3987755619
0,BMW X1 2.0 AT,2021,33881,3358000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2021_33_881_km_3639248635
0,BMW X6 3.0 AT,2022,24491,10800000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2022_24_491_km_3838313936
0,BMW M3 3.0 AT,2023,43,16290000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m3_3.0_at_2023_43_km_3732682234
2,BMW 1 серия 1.6 AT,2012,188937,1229000,хетчбэк,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_1_seriya_1.6_at_2012_188_937_km_4003916784
1,BMW 6 серия GT 3.0 AT,2019,49900,4599999,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_6_seriya_gt_3.0_at_2019_49_900_km_3657189968
0,BMW 3 серия 2.0 AT,2021,84000,4500000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2021_84_000_km_3821600581
0,BMW 4 серия 2.0 AT,2013,56842,3147000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2013_56_842_km_3943494343
2,BMW X6 3.0 AT,2010,240172,2050000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2010_240_172_km_3746791179
0,BMW X6 3.0 AT,2024,1,16500000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2024_1_km_3889219822
1,BMW 4 серия Gran Coupe 2.0 AT,2023,11800,7150000,лифтбек,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_gran_coupe_2.0_at_2023_11_800_km_3900145645
7,BMW 5 серия 2.0 AT,2020,28250,4420000,универсал,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2020_28_250_km_3868037910
0,BMW 3 серия 3.0 AT,2020,62300,6090000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_3.0_at_2020_62_300_km_3868497072
5,BMW X3 3.0 AT,2019,134000,4300000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x3_3.0_at_2019_134_000_km_4274059315
1,BMW 5 серия 2.0 AT,2013,133932,2338000,седан,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.0_at_2013_133_932_km_3982534955
6,BMW 5 серия 3.0 AT,2020,74451,6300000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2020_74_451_km_3942534766
1,BMW iX AT,2022,10957,7250000,внедорожник,полный,электро,https://www.avito.ru/moskva/avtomobili/bmw_ix_at_2022_10_957_km_3665284784
0,BMW 3 серия 2.0 AT,2020,34159,2900000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2020_34_159_km_3889127589
6,BMW X5 3.0 AT,2019,110000,6400000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2019_110_000_km_3816981817
6,BMW 3 серия 2.0 AT,2015,155000,2350000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2015_155_000_km_3811362823
1,BMW X3 2.0 AT,2011,91000,2399999,внедорожник,полный,дизель,https://www.avito.ru/tula/avtomobili/bmw_x3_2.0_at_2011_91_000_km_3979855741
6,BMW X4 2.0 AT,2019,89936,4790000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x4_2.0_at_2019_89_936_km_3432877312
2,BMW 6 серия 3.0 AT,2013,154903,2997000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_6_seriya_3.0_at_2013_154_903_km_3874746794
2,BMW 3 серия 2.0 AT,2013,172980,1589000,седан,задний,бензин,https://www.avito.ru/tula/avtomobili/bmw_3_seriya_2.0_at_2013_172_980_km_3940902527
0,BMW X1 2.0 AT,2021,31127,3359000,внедорожник,передний,бензин,https://www.avito.ru/voronezh/avtomobili/bmw_x1_2.0_at_2021_31_127_km_3765740330
2,BMW 5 серия 3.0 AT,2022,6152,9900000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2022_6_152_km_3541148955
4,BMW 3 серия 3.0 MT,2006,156500,1650000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_3.0_mt_2006_156_500_km_3983867787
3,BMW 4 серия 2.0 MT,2016,89425,2399000,купе,задний,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_mt_2016_89_425_km_4069666702
2,BMW X1 2.0 AT,2011,271996,1250000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2011_271_996_km_3819076292
0,BMW M5 4.4 AT,2023,20270,14500000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m5_4.4_at_2023_20_270_km_3929004372
0,BMW X7 3.0 AT,2021,65800,10250000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x7_3.0_at_2021_65_800_km_3821019838
5,BMW 5 серия 2.5 MT,1993,572486,385000,универсал,задний,дизель,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2.5_mt_1993_572_486_km_3987755619
0,BMW X1 2.0 AT,2021,33881,3358000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x1_2.0_at_2021_33_881_km_3639248635
0,BMW X6 3.0 AT,2022,24491,10800000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2022_24_491_km_3838313936
0,BMW M3 3.0 AT,2023,43,16290000,седан,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_m3_3.0_at_2023_43_km_3732682234
2,BMW 1 серия 1.6 AT,2012,188937,1229000,хетчбэк,задний,бензин,https://www.avito.ru/sankt-peterburg/avtomobili/bmw_1_seriya_1.6_at_2012_188_937_km_4003916784
1,BMW 6 серия GT 3.0 AT,2019,49900,4599999,лифтбек,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_6_seriya_gt_3.0_at_2019_49_900_km_3657189968
0,BMW 3 серия 2.0 AT,2021,84000,4500000,седан,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2.0_at_2021_84_000_km_3821600581
0,BMW 4 серия 2.0 AT,2013,56842,3147000,купе,полный,бензин,https://www.avito.ru/moskva/avtomobili/bmw_4_seriya_2.0_at_2013_56_842_km_3943494343
2,BMW X6 3.0 AT,2010,240172,2050000,внедорожник,полный,дизель,https://www.avito.ru/moskva/avtomobili/bmw_x6_3.0_at_2010_240_172_km_3746791179
